Unnamed: 0,tweet_text,text
471,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/6zyPSa2wZ5,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
472,BLT adalah salah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/gcG7VBjw7e,"['blt', 'adalah', 'salah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
473,Terima kasih pemerintah atas BLT BBM yang sudah diberikan kepada masyarakat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jawa Barat https://t.co/8AkzV8KQQh,"['terima', 'kasih', 'perintah', 'atas', 'blt', 'bbm', 'yang', 'sudah', 'beri', 'kepada', 'masyarakat', 'jawa', 'barat']"
474,Bhabinkamtibmas bersama Kepala Desa Pattojo menyapa warga Binaan dengan menyampaikan beberapa pesan Kamtibmas didalamnya termasuk giat Preemtif yakni menyampaikan alasan pemerintah menaikkan harga BBM bersubsidi dan berharap agar tdk ada keluarga yang ikut dalam aksi demonstrasi https://t.co/jBvkfwKcWr,"['bhabinkamtibmas', 'sama', 'kepala', 'desa', 'pattojo', 'sapa', 'warga', 'bina', 'dengan', 'sampai', 'beberapa', 'pesan', 'kamtibmas', 'dalam', 'masuk', 'giat', 'preemtif', 'yakni', 'sampai', 'alas', 'perintah', 'naik', 'harga', 'bbm', 'subsidi', 'dan', 'harap', 'agar', 'tdk', 'ada', 'keluarga', 'yang', 'ikut', 'dalam', 'aksi', 'demonstrasi']"
475,"Presiden Jokowi sebut penyaluran BLT BBM capai 96,6% Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/iONM64afgA","['presiden', 'jokowi', 'sebut', 'salur', 'blt', 'bbm', 'capai', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
476,BLT atasi kesulitan masyarakat hadapi penyesuaian harga BBM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Uslnfu55s7,"['blt', 'atas', 'sulit', 'masyarakat', 'hadap', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
477,Jumlah warga Merauke penerima BLT BBM sebanyak 17.739 KPM  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/0vTolxaGFg,"['jumlah', 'warga', 'merauke', 'terima', 'blt', 'bbm', 'banyak', 'kpm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
478,BLT BBM tahap 2 dicairkan bulan November 2022  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/uJvdfXOe6V,"['blt', 'bbm', 'tahap', 'cair', 'bulan', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
479,BLT BBM tahap 2 cair mulai November Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/KbJ1a4mmYD,"['blt', 'bbm', 'tahap', 'cair', 'mulai', 'november', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
480,Penyaluran BLT BBM telah alami perbaikan signifikan  Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/GaPh2KWzf8,"['salur', 'blt', 'bbm', 'telah', 'alami', 'baik', 'signifikan', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
481,BLT adalah satu kompensasi penyesuaian harga BBM Sulawesi Tengah mendukung kebijakan pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/kCd0eCxb63,"['blt', 'adalah', 'satu', 'kompensasi', 'sesuai', 'harga', 'bbm', 'sulawesi', 'tengah', 'dukung', 'bijak', 'perintah']"
482,Penyesuaian harga BBM langka tepat pemerintah  Sulawesi Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/cSZpHAJlJc,"['sesuai', 'harga', 'bbm', 'langka', 'tepat', 'perintah', 'sulawesi', 'tengah']"
483,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi  Sulawesi Tengah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/qqJmfp8HLU,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'sulawesi', 'tengah']"
484,Penyesuaian BBM adalah langkah tepat yang diambil Pemerintah untuk menyelamatkan uang negara  Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/dOe71QMuZY,"['sesuai', 'bbm', 'adalah', 'langkah', 'tepat', 'yang', 'ambil', 'perintah', 'untuk', 'selamat', 'uang', 'negara', 'pulau', 'bangka', 'belitung']"
485,Penyesuaian harga BBM diambil pemerintah untuk menahan Inflasi  Suara Bali #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/GvJwvNx3gn,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'suara', 'bal']"
486,Langkah Penyesuaian harga BBM dilakukan pemerintah untuk menahan inflasi.  Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Gq8BPpVpwi,"['langkah', 'sesuai', 'harga', 'bbm', 'laku', 'perintah', 'untuk', 'tahan', 'inflasi', 'pulau', 'bangka', 'belitung']"
487,Berita Aceh - Langkah pemerintah untuk tahan inflasi dengan lakukan penyesuaian harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/lBrUXJczYx,"['berita', 'aceh', 'langkah', 'perintah', 'untuk', 'tahan', 'inflasi', 'dengan', 'laku', 'sesuai', 'harga', 'bbm']"
488,"Pemerintah menahan laju infiltrasi dengan lakukan penyesuaian harga BBM, ekonomi Indonesia Terjaga -Nusa Tenggara Timur- #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/QtjiINKii9","['perintah', 'tahan', 'laju', 'infiltrasi', 'dengan', 'laku', 'sesuai', 'harga', 'bbm', 'ekonomi', 'indonesia', 'jaga', 'nusa', 'tenggara', 'timur']"
489,Langka yang tepat Pemerintah dalam penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sulawesi Utara https://t.co/xGgyJSAndA,"['langka', 'yang', 'tepat', 'perintah', 'dalam', 'sesuai', 'harga', 'bbm', 'sulawesi', 'utara']"
490,Update Aceh - Langkah pemerintah untuk tahan inflasi dengan lakukan penyesuaian harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JYpCYXjPt6,"['update', 'aceh', 'langkah', 'perintah', 'untuk', 'tahan', 'inflasi', 'dengan', 'laku', 'sesuai', 'harga', 'bbm']"
491,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi. Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/xKnVSJHkiL,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'pulau', 'bangka', 'belitung']"
492,"Terima kasih pemerintah BLT BBM untuk kesejahteraan masyarakat, Ojol hingga petani #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan  Jawa Barat https://t.co/CU0e5xqPeL","['terima', 'kasih', 'perintah', 'blt', 'bbm', 'untuk', 'sejahtera', 'masyarakat', 'ojol', 'hingga', 'tani', 'jawa', 'barat']"
493,Penyesuaian Harga BBM Langkah Tepat Yang diambil Pemerintah.   Nusa Tenggara Timur #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/kcTbNXslv0,"['sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'yang', 'ambil', 'perintah', 'nusa', 'tenggara', 'timur']"
494,Penyesuaian Harga BBM diambil Pemerintah untuk menahan Inflasi.   Nusa Tenggara Timur #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JVpT5V7Jew,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'nusa', 'tenggara', 'timur']"
495,Penyesuaian harga BBM langkah tepat yang diambil pemerintah untuk menahan inflasi   Gorontalo #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JzPa9GA4cx,"['sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'yang', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'gorontalo']"
496,Penyesuain Harga BBM Diambil Pemerintah Untuk Menahan Inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Jawa Barat https://t.co/hbCLK3yfqn,"['penyesuain', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jawa', 'barat']"
497,"Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi, sudah tepat!  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran   Aceh https://t.co/N4NLZjxujl","['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'sudah', 'tepat', 'aceh']"
498,Penyesuaian BBM merupakan cara Pemerintah menjaga kekuatan APBN yang digunakan untuk menjalankan program bantuan kepada masyarakat kurang mampu.   Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/LSDGr9Ionv,"['sesuai', 'bbm', 'rupa', 'cara', 'perintah', 'jaga', 'kuat', 'apbn', 'yang', 'guna', 'untuk', 'jalan', 'program', 'bantu', 'kepada', 'masyarakat', 'kurang', 'mampu', 'pulau', 'bangka', 'belitung']"
499,Subsidi BBM jadi beban APBN penyesuaian harga BBM langkah tepat pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jawa Barat https://t.co/FfG9MKlGTu,"['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'jawa', 'barat']"
500,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jawa Barat https://t.co/wzGSy2RP5z,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jawa', 'barat']"
501,Penyesuaian harga BBM oleh pemerintah sudah tepat dilakukan #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jawa Barat https://t.co/dTPh07dKDe,"['sesuai', 'harga', 'bbm', 'oleh', 'perintah', 'sudah', 'tepat', 'laku', 'jawa', 'barat']"
502,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Banten https://t.co/xn5YBSTP4s,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'banten']"
503,"Pemerintah akhirnya menambah kuota Pertalite dan solar subsidi. Sebab, jika tidak ditambah maka kuota BBM bersubsidi itu akan habis tak sampai akhir tahun.  https://t.co/1iOMKWKj59","['perintah', 'akhir', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'subsidi', 'sebab', 'jika', 'tidak', 'tambah', 'maka', 'kuota', 'bbm', 'subsidi', 'itu', 'akan', 'habis', 'tak', 'sampai', 'akhir', 'tahun']"
504,"Pemerintah akhirnya menambah kuota Pertalite dan solar subsidi. Sebab, jika tidak ditambah maka kuota BBM bersubsidi itu akan habis tak sampai akhir tahun.  https://t.co/7oOsrqaLIm","['perintah', 'akhir', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'subsidi', 'sebab', 'jika', 'tidak', 'tambah', 'maka', 'kuota', 'bbm', 'subsidi', 'itu', 'akan', 'habis', 'tak', 'sampai', 'akhir', 'tahun']"
505,"Ini hasil uji kualitas BBM dari pihak Pemerintah. . Hasil uji tim saya, di lab terakreditasi masih memerlukan waktu. . Mohon bersabar. https://t.co/EMFqE1shO9","['ini', 'hasil', 'uji', 'kualitas', 'bbm', 'dari', 'pihak', 'perintah', 'hasil', 'uji', 'tim', 'saya', 'di', 'lab', 'akreditasi', 'masih', 'perlu', 'waktu', 'mohon', 'sabar']"
506,"Untuk memenuhi kebutuhan masyarakat hingga akhir tahun, Pemerintah resmi menambah kuota pertalite dan solar. Untuk kuota Pertalite sebanyak 6,86 juta kiloliter (KL) . Dan BBM Solar subsidi, 2,73 juta KL.  #UsutTuntasTragediKanjuruhan #ONEPIECE1062 #JokowiPresidenku #JokowiHebat https://t.co/f3Dd3Ce7Rb","['untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'tahun', 'perintah', 'resmi', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'untuk', 'kuota', 'pertalite', 'banyak', 'juta', 'kiloliter', 'kl', 'dan', 'bbm', 'solar', 'subsidi', 'juta', 'kl']"
507,"Untuk memenuhi kebutuhan masyarakat hingga akhir tahun, Pemerintah resmi menambah kuota pertalite dan solar. Untuk kuota Pertalite sebanyak 6,86 juta kiloliter (KL) . Dan BBM Solar subsidi, 2,73 juta KL.  #UsutTuntasTragediKanjuruhan #ONEPIECE1062 #JokowiPresidenku #JokowiHebat https://t.co/9PstxU98ck","['untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'tahun', 'perintah', 'resmi', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'untuk', 'kuota', 'pertalite', 'banyak', 'juta', 'kiloliter', 'kl', 'dan', 'bbm', 'solar', 'subsidi', 'juta', 'kl']"
508,Masyarakat puas dan apresiasi dengan kebijakan pemerintah dalam mmberikan BLT BBM yang dinilai sudah tepat #HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/rA9R6gmPNx,"['masyarakat', 'puas', 'dan', 'apresiasi', 'dengan', 'bijak', 'perintah', 'dalam', 'mmberikan', 'blt', 'bbm', 'yang', 'nilai', 'sudah', 'tepat']"
509,"Untuk memenuhi kebutuhan masyarakat hingga akhir tahun, Pemerintah resmi menambah kuota pertalite dan solar. Untuk kuota Pertalite sebanyak 6,86 juta kiloliter (KL) . Dan BBM Solar subsidi, 2,73 juta KL.  #UsutTuntasTragediKanjuruhan #ONEPIECE1062 #JokowiPresidenku #JokowiHebat https://t.co/btvbhXaRlU","['untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'tahun', 'perintah', 'resmi', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'untuk', 'kuota', 'pertalite', 'banyak', 'juta', 'kiloliter', 'kl', 'dan', 'bbm', 'solar', 'subsidi', 'juta', 'kl']"
510,"Untuk memenuhi kebutuhan masyarakat hingga akhir tahun, Pemerintah resmi menambah kuota pertalite dan solar. Untuk kuota Pertalite sebanyak 6,86 juta kiloliter (KL) . Dan BBM Solar subsidi, 2,73 juta KL.  #UsutTuntasTragediKanjuruhan #ONEPIECE1062 #JokowiPresidenku #JokowiHebat https://t.co/axwRfWuS4P","['untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'tahun', 'perintah', 'resmi', 'tambah', 'kuota', 'pertalite', 'dan', 'solar', 'untuk', 'kuota', 'pertalite', 'banyak', 'juta', 'kiloliter', 'kl', 'dan', 'bbm', 'solar', 'subsidi', 'juta', 'kl']"
511,Masyarakat puas dan apresiasi dengan kebijakan pemerintah dalam mmberikan BLT BBM yang dinilai sudah tepat #HargaBahanPokok #BahanPokokStabil #StockBahanPokok #BBMTerkendali https://t.co/ck1LLc5xPb,"['masyarakat', 'puas', 'dan', 'apresiasi', 'dengan', 'bijak', 'perintah', 'dalam', 'mmberikan', 'blt', 'bbm', 'yang', 'nilai', 'sudah', 'tepat']"
512,Antri BBM kek antri sembako....padahal kita bayar ga minta. Ini tjd hampir di semua SPBU pemerintah. Ga dipikirin solusinya pak @erickthohir ? https://t.co/a9zM5HoJKw,"['antri', 'bbm', 'kek', 'antri', 'sembako', 'padahal', 'kita', 'bayar', 'ga', 'minta', 'ini', 'tjd', 'hampir', 'di', 'semua', 'spbu', 'perintah', 'ga', 'dipikirin', 'solusi', 'pak']"
513,Layanan / aduan bantuan pemerintah di Jawa Tengah @ganjarpranowo   Lur... ð¢ð¢ Monggo dilaporkan jika ada penyimpangan bantuan pemerintah akibat kenaikan BBM ð https://t.co/MqNwWK5Xyv,"['layan', 'adu', 'bantu', 'perintah', 'di', 'jawa', 'tengah', 'lur', 'monggo', 'lapor', 'jika', 'ada', 'simpang', 'bantu', 'perintah', 'akibat', 'naik', 'bbm']"
514,Selengkapnya silahkan klik tautan ini https://t.co/rArSTFA3c4  Ijin tag @hnurwahid @tifsembiring @lediahanifa @MardaniAliSera @salimsegaf @FPKSDPRRI @PKSejahtera https://t.co/WNOpzsRZSF,"['lengkap', 'silah', 'klik', 'taut', 'ini', 'ijin', 'tag']"
515,"Sejak diberlakukannya penyesuaian harga BBM oleh Pemerintah, Polsek Sungai Pinang terus merutinkan monitoring dan peninjauan di SPBU-SPBU di wilayah hukumnya.  Melalui giat Patroli baik SPKT dan Bhabinkamtibmas, diharapkan aktivitas pengisian BBM di tiap-tiap SPBU berjalan https://t.co/yezRpnoxHm","['sejak', 'laku', 'sesuai', 'harga', 'bbm', 'oleh', 'perintah', 'polsek', 'sungai', 'pinang', 'terus', 'rutin', 'monitoring', 'dan', 'tinjau', 'di', 'spbu', 'spbu', 'di', 'wilayah', 'hukum', 'lalu', 'giat', 'patroli', 'baik', 'spkt', 'dan', 'bhabinkamtibmas', 'harap', 'aktivitas', 'isi', 'bbm', 'di', 'tiap', 'tiap', 'spbu', 'jalan']"
516,"Untuk meningkatkan daya beli masyarakat, pemerintah mengalihkan subsidi BBM menjadi dana bantuan sosial (bansos). Dengan cara ini, maka penyaluran subsidi akan lebih tepat sasaran karena diterima langsung oleh kelompok masyarakat rentan miskin.   #SubsidiBBMTepatSasaran https://t.co/ImkAueyZp1","['untuk', 'tingkat', 'daya', 'beli', 'masyarakat', 'perintah', 'alih', 'subsidi', 'bbm', 'jadi', 'dana', 'bantu', 'sosial', 'bansos', 'dengan', 'cara', 'ini', 'maka', 'salur', 'subsidi', 'akan', 'lebih', 'tepat', 'sasar', 'karena', 'terima', 'langsung', 'oleh', 'kelompok', 'masyarakat', 'rentan', 'miskin']"
517,Pemerintah Menambah Kuota BBM Jenis Pertalite dan Solar Subsidi https://t.co/29zLP4idoW,"['perintah', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi']"
518,Pemerintah terus menyalurkan berbagai bansos kepada masyarakat untuk menjaga daya beli masyarakat. Salah satunya BLT BBM yang hampir selesai. #JokowiHebat  #SubsidiTepatSasaran  #SubsidiBerkeadilanUntukMasaDepan https://t.co/SsFm98ydM5,"['perintah', 'terus', 'salur', 'bagai', 'bansos', 'kepada', 'masyarakat', 'untuk', 'jaga', 'daya', 'beli', 'masyarakat', 'salah', 'satu', 'blt', 'bbm', 'yang', 'hampir', 'selesai']"
519,Pemerintah tambah kuota BBM jenis Pertalite dan solar subsidi #EkonomiRITetapMenguat https://t.co/BtMt6B8Y0r,"['perintah', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi']"
520,"Pemerintah mengalihkan subsidi BBM untuk bantuan yang lebih tepat sasaran, ini adalah komitmen pemerintah agar penggunaan subsidi yang merupakan uang rakyat harus tepat sasaran. Subsidi harus lebih menguntungkan masyarakat yang kurang mampu https://t.co/RiDbp55pCF","['perintah', 'alih', 'subsidi', 'bbm', 'untuk', 'bantu', 'yang', 'lebih', 'tepat', 'sasar', 'ini', 'adalah', 'komitmen', 'perintah', 'agar', 'guna', 'subsidi', 'yang', 'rupa', 'uang', 'rakyat', 'harus', 'tepat', 'sasar', 'subsidi', 'harus', 'lebih', 'untung', 'masyarakat', 'yang', 'kurang', 'mampu']"
521,"Krisis tampaknya semakin mengancam tatanan perekonomian global, termasuk Indonesia.  Langkah pemerintah mengalihkan subsidi BBM untuk bansos sangat tepat sasaran, dengan demikian daya beli masyarakat terjaga dan perekonomian pun bisa tetap berjalan normal. https://t.co/cuO9VfzogQ","['krisis', 'tampak', 'makin', 'ancam', 'tatanan', 'ekonomi', 'global', 'masuk', 'indonesia', 'langkah', 'perintah', 'alih', 'subsidi', 'bbm', 'untuk', 'bansos', 'sangat', 'tepat', 'sasar', 'dengan', 'demikian', 'daya', 'beli', 'masyarakat', 'jaga', 'dan', 'ekonomi', 'pun', 'bisa', 'tetap', 'jalan', 'normal']"
522,Penerima BLT BBM Senang PT Pos Antar Bantuan ke Rumah  PT Pos Indonesia mendapat amanat dari Pemerintah untuk mendistribusikan Bantuan Langsung Tunai Pengganti Subsidi BBM (BLT BBM) kepada Keluarga Penerima Manfaat (KPM) di seluruh Indonesia. https://t.co/aqwUZx7hQf,"['terima', 'blt', 'bbm', 'senang', 'pt', 'pos', 'antar', 'bantu', 'ke', 'rumah', 'pt', 'pos', 'indonesia', 'dapat', 'amanat', 'dari', 'perintah', 'untuk', 'distribusi', 'bantu', 'langsung', 'tunai', 'ganti', 'subsidi', 'bbm', 'blt', 'bbm', 'kepada', 'keluarga', 'terima', 'manfaat', 'kpm', 'di', 'seluruh', 'indonesia']"
523,"PT Pos Indonesia mendapat amanat dari Pemerintah untuk mendistribusikan BLT BBM kepada Keluarga Penerima Manfaat (KPM) di seluruh Indonesia.Â Â  PT Pos Indonesia menyalurkan dengan tiga cara, yakni melalui loket di Kantor Pos, melalui komunitas, dan mengirim petugas ke rumah KPM https://t.co/kr21whLcbF","['pt', 'pos', 'indonesia', 'dapat', 'amanat', 'dari', 'perintah', 'untuk', 'distribusi', 'blt', 'bbm', 'kepada', 'keluarga', 'terima', 'manfaat', 'kpm', 'di', 'seluruh', 'indonesia', 'pt', 'pos', 'indonesia', 'salur', 'dengan', 'tiga', 'cara', 'yakni', 'lalu', 'loket', 'di', 'kantor', 'pos', 'lalu', 'komunitas', 'dan', 'kirim', 'tugas', 'ke', 'rumah', 'kpm']"
524,"Penerima BLT BBM Senang PT Pos Antar Bantuan ke Rumah.  PT Pos Indonesia mendapat amanat dari Pemerintah untuk mendistribusikan ~Alhamdulillah BLT BBM dikirim ke rumah jadi nggak perlu antre. Selain itu,terima pas Rp 300 ribu, tidak dipotong sama sekali.   https://t.co/lMHwyF9fUD https://t.co/GXZISaOuZA","['terima', 'blt', 'bbm', 'senang', 'pt', 'pos', 'antar', 'bantu', 'ke', 'rumah', 'pt', 'pos', 'indonesia', 'dapat', 'amanat', 'dari', 'perintah', 'untuk', 'distribusi', 'alhamdulillah', 'blt', 'bbm', 'kirim', 'ke', 'rumah', 'jadi', 'nggak', 'perlu', 'antre', 'selain', 'itu', 'terima', 'pas', 'rp', 'ribu', 'tidak', 'potong', 'sama', 'sekali']"
525,Pemerintah tambah kuota BBM jenis Pertalite dan solar subsidi ..... #EkonomiRITetapMenguat https://t.co/tJxuVUiJym,"['perintah', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi']"
526,Harga bahan pokok sekarang naiknya lumayan signifikan gara gara bbm naik tp pemerintah bilang inflasi indonesia terendah ketiga di asia ð¥² https://t.co/yT2oIIrK78,"['harga', 'bahan', 'pokok', 'sekarang', 'naik', 'lumayan', 'signifikan', 'gara', 'gara', 'bbm', 'naik', 'tp', 'perintah', 'bilang', 'inflasi', 'indonesia', 'rendah', 'tiga', 'di', 'asia']"
527,Pemerintah Menambah Kuota BBM Jenis Pertalite dan Solar Subsidi https://t.co/nk1qy7ATnQ,"['perintah', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi']"
528,Anggota Komisi VII DPR Mulyanto: Saatnya Pemerintah Turunkan Harga BBMÂ Bersubsidi https://t.co/oyZ4CBVzR0,"['anggota', 'komisi', 'vii', 'dpr', 'mulyanto', 'saat', 'perintah', 'turun', 'harga', 'bbm', 'subsidi']"
